_id,userId,tweetId,createdAt,favorites,text,replies,retweets,hashtag,location.latitude,location.longitude,sentimentScore.mixed,sentimentScore.negative,sentimentScore.neutral,sentimentScore.positive,sentimentScore.predominant,sentimentScore.createdAt,sentimentScore.updatedAt,political,polarization
5f82432b19b7952e002889a4,110905963,1315071240311316480,Sat Oct 10 23:26:31 +0000 2020,0,"Que diferencia de respuesta por un senador honesto y profesional, con la del crimínal @matarifeco , respetando la institucionalidad y la decisión de la justicia. Así no sea a su favor; felicitaciones senador Cepeda, es digno de seguirle apoyando en sus justas causas.👏🏽👏🏽👏🏽👏🏽👏🏽",0,0,Uribe,10.4903807,-74.86683760095967,0.0013087926199659705,0.018853269517421722,0.8038434982299805,0.17599444091320038,NEUTRAL,2020-10-10T23:26:35.972Z,2020-10-10T23:26:35.972Z,true,true
5f82433619b7952e002889a6,611789295,1315071284351512577,Sat Oct 10 23:26:41 +0000 2020,0,"Todo lo que dice el Fascista Presidente de los EEUU es un exabrupto de idioteces y mentiras. Uribe debería decir: ""No gracias!"". Trump acaba de recibir el apoyo de los Talibán en Afghanistan y Putin en Rusia, de los ""Proud Boys"" en los EEUU. NO GRACIAS.",0,0,Uribe,10.4903807,-74.86683760095967,0.000012289200640225317,0.9731433987617493,0.025945959612727165,0.0008984197047539055,NEGATIVE,2020-10-10T23:26:46.423Z,2020-10-10T23:26:46.423Z,true,true
5f8243d619b7952e002889a8,886299825091870721,1315071954840322048,Sat Oct 10 23:29:21 +0000 2020,0,"@Taehyungcuti @Luis10337702 @realDonaldTrump @AlvaroUribeVel El proceso mejor montado por la narco izquierda contra Uribe, era por el que lo tenían secuestrado en el Uberrimo; que se puede esperar de la basura y shit de los otros "" 230 procesos"". La izquierda criminal solo sirve para calumniar, torcer la justicia y comprar testigos.",0,0,Uribe,4.5655504,-74.0056583,0.00029561383416876197,0.9195935726165771,0.07816112786531448,0.0019496806198731065,NEGATIVE,2020-10-10T23:29:26.440Z,2020-10-10T23:29:26.440Z,true,true
5f8244a219b7952e002889aa,210236642,1315072811816321026,Sat Oct 10 23:32:45 +0000 2020,0,"@realDonaldTrump @AlvaroUribeVel Uribe Vélez, el mismo que autorizaba licencias de vuelo a avionetas del narcotraficante Pablo Escobar para llenar de cocaína a los gringos.",0,0,Uribe,1.2146286,-77.2782516,0.00011751332203857601,0.664310097694397,0.33070552349090576,0.004866821691393852,NEGATIVE,2020-10-10T23:32:50.626Z,2020-10-10T23:32:50.626Z,true,true
5f8244fc19b7952e002889ac,64643402,1315073189085671424,Sat Oct 10 23:34:15 +0000 2020,0,"Este tweet por donde se lo mire es aterrador; preocupante quienes apoyan y rinden homenaje a una máquina de matar comunista revolucionaria marxista, que fue gran responsable de la debacle cubana con su movimiento de reivindicación social",0,0,Uribe,10.9799669,-74.8013085,0.0002992877271026373,0.15791349112987518,0.5331149101257324,0.3086724281311035,NEUTRAL,2020-10-10T23:34:20.777Z,2020-10-10T23:34:20.777Z,true,true
5f8245c219b7952e002889ad,3091408993,1315074018119163905,Sat Oct 10 23:37:33 +0000 2020,0,"Excelente que el fiscal no haga tierra arrasada! Valorará las pruebas testimoniales que recaudó la corte e hizo inferencias que condujeron a la detención de Uribe! Y de esa valoracion que hará el fiscal, con seguridad, saldrá la verdad sobre la manipulación de testigos!🙏",0,0,Uribe,4.5655504,-74.0056583,0.9172651171684265,0.0010271876817569137,0.025049420073628426,0.056658193469047546,MIXED,2020-10-10T23:37:38.707Z,2020-10-10T23:37:38.707Z,true,true
5f8246e319b7952e002889af,1174488109825896450,1315075230507900929,Sat Oct 10 23:42:22 +0000 2020,0,Justicia en colombia no hay lo que hay son una banda de delincuentes que dicen impartir justicia pero son togados arrodillados al narcoterrorismo igual que vos José Miguel Vivanco perro hijueputa que por plata de coca se lo chupas a las farc,0,0,Uribe,3.5308373,-76.2988048,0.000013458718058245722,0.9350885152816772,0.061086539179086685,0.0038114767521619797,NEGATIVE,2020-10-10T23:42:27.458Z,2020-10-10T23:42:27.458Z,true,true
5f8246e419b7952e002889b1,234920303,1315075236208009218,Sat Oct 10 23:42:23 +0000 2020,0,"@albamarinamessa @ledamejia21 Uribe es un héroe para Trump.

Iván Cepeda le pedirá a Trump que le quite la visa a su heroe.

Ivan Cepeda terminara sin Visa y procesado en Estados Unidos de América",0,0,Uribe,4.8704614500000005,-74.03632158198437,0.00016601270181126893,0.02086244337260723,0.28478583693504333,0.6941856741905212,POSITIVE,2020-10-10T23:42:28.606Z,2020-10-10T23:42:28.606Z,true,true
5f8246e819b7952e002889b3,2500717419,1315075254180630528,Sat Oct 10 23:42:28 +0000 2020,0,"@ALBAHO3 Mi amigo conocí el País antes y después de Uribe, votó desde 1998,Conozco gran parte del País y del mundo, soy victima de las farc, murieron muchos familiares ,sufrimos desplazamientos, creo q esto me da un poco de conocimiento y autoridad para opinar, tenga feliz noche.",0,0,Uribe,4.79058655,-76.04349604695506,0.001880949130281806,0.11578179150819778,0.6043206453323364,0.278016597032547,NEUTRAL,2020-10-10T23:42:32.910Z,2020-10-10T23:42:32.910Z,true,false
5f8247ff19b7952e002889b5,1133559878591684610,1315076422722093057,Sat Oct 10 23:47:06 +0000 2020,0,"El Uribismo sacando pecho porque Trump llamó ""héroe"" a Álvaro Uribe. Lo que les debería de dar es vergüenza. Como si Trump fuera ejemplo de algo 😂😂😂",0,0,Uribe,6.2443382,-75.573553,0.1650288850069046,0.6323682069778442,0.17482048273086548,0.027782393619418144,NEGATIVE,2020-10-10T23:47:11.706Z,2020-10-10T23:47:11.706Z,true,true
5f82489519b7952e002889b7,93730125,1315077050169004034,Sat Oct 10 23:49:36 +0000 2020,0,@West01Santiago @fernandoposada_ La lucha es por un pais libre y democratico estamos callendo en una dictadura y @realDonaldTrump  es un honbre peligrosicimo como decia garzon de uribe @GustavoBolivar,0,0,Uribe,10.4903807,-74.86683760095967,0.00009340170072391629,0.950838029384613,0.04743698611855507,0.0016315712127834558,NEGATIVE,2020-10-10T23:49:41.781Z,2020-10-10T23:49:41.781Z,true,true
5f82497419b7952e002889b9,359780996,1315077984345358340,Sat Oct 10 23:53:19 +0000 2020,0,"@MafeCarrascal Eso vale mierda y media. Igual va a montar presidente 2022. Uribe no necesita ningún cargo. Su sola presencia asusta a la izquierda y genera fortaleza y esperanza al pueblo Colombiano. Pedorra mas bien vaya por vaselina, lo que le viene es veeeeerga.",0,0,Uribe,10.9965589,-74.91624753341524,0.3817363679409027,0.4286631941795349,0.15226227045059204,0.03733815625309944,NEGATIVE,2020-10-10T23:53:24.336Z,2020-10-10T23:53:24.336Z,true,true
5f8249bf19b7952e002889ba,737021024223547393,1315078298838466560,Sat Oct 10 23:54:34 +0000 2020,0,"@Der_EinsameWolf @MankitsuK @petrogustavo @ProgIntl_ES A pero sin argumentos!
Bien, de alguna maneras tienes que alimentar tu ego después de no servirte ningunos de mis argumentos de lo que es el progresismo!
Feliz noche, aprovecha que Uribe está líbre y lo visitas en el uberrimo!",0,0,Uribe,4.5655504,-74.0056583,0.4676710367202759,0.002833056263625622,0.11385222524404526,0.4156436324119568,MIXED,2020-10-10T23:54:39.239Z,2020-10-10T23:54:39.239Z,true,false
5f824a6c19b7952e002889bb,332431446,1315079026038517763,Sat Oct 10 23:57:27 +0000 2020,0,"@CarlosHolmesTru @FuerzasMilCol @PoliciaColombia @FiscaliaCol Gracias al presiente Uribe, que ejerciendo sus derechos pudo dar la orden como primera autoridad del país que rescaten al señor. 

Pobre @IvanDuque ya no lo respeta ni el mismo partido",0,0,Uribe,6.1701348,-75.587415,0.0004710761713795364,0.932427167892456,0.05808383226394653,0.009017880074679852,NEGATIVE,2020-10-10T23:57:32.621Z,2020-10-10T23:57:32.621Z,true,true
5f824a6d19b7952e002889bd,234920303,1315079028227833861,Sat Oct 10 23:57:27 +0000 2020,0,"@LAMATARIFE @AlvaroUribeVel Inauguración del
Alvaro Uribe Vélez way.

Libertad de
Alvaro Uribe Vélez.

Presidente de EE.UU.
""Héroe Álvaro Uribe Vélez""

Hoy es el dia internacional de Alvaro Uribe Vélez.

Hoy es el dia internacional del ¡¡ URIBISMO !!",0,0,Uribe,4.8704614500000005,-74.03632158198437,0.00009844233136391267,0.006452685222029686,0.7015230655670166,0.2919258177280426,NEUTRAL,2020-10-10T23:57:33.481Z,2020-10-10T23:57:33.481Z,true,true
5f824c6b19b7952e002889be,886299825091870721,1315081167679488000,Sun Oct 11 00:05:58 +0000 2020,0,"@elmermontana Por el caso no existe proceso contra Uribe con Ley 906. La apelación contra la decisión de la juez de dejar en libertad a Uribe es improcedente. Que circo la admon de justicia en Colombia. Puras leguleyadas de tinterillos. Es más, ese proceso que le montaron a AUV no da para nada",0,0,Uribe,4.5655504,-74.0056583,0.000004232801529724384,0.9595220685005188,0.039645593613386154,0.000828168005682528,NEGATIVE,2020-10-11T00:06:03.656Z,2020-10-11T00:06:03.656Z,true,true
5f8255e71d2d7c24a0a33f61,347218544,1315091342012358659,Sun Oct 11 00:46:23 +0000 2020,0,#LibreNoEsIgualAInocente el Matarife y sus abogados le hicieron el quite a la justicia con artimañas. Qué mayor humillación que renunciar a su curul en el #senadoverguenzanacional por el temor de enfrentar un juicio por obstrucción a la justicia y manipulación de testigos?,0,0,#LibreNoEsIgualAInocente,4.594612,-75.55556445605987,0.000027866690288647078,0.9359992742538452,0.058209870010614395,0.005763018969446421,NEGATIVE,2020-10-11T00:46:31.339Z,2020-10-11T00:46:31.339Z,true,true
5f825ec31d2d7c24a0a33f63,326436741,1315100852147937280,Sun Oct 11 01:24:11 +0000 2020,0,"Esto solo pasa en Colombia🇨🇴:
1️⃣ Los colombianos🇨🇴 dan un No rotundo a la paz🕊️

2️⃣La ""justicia👩🏻‍⚖️"" hoy dejó en libertad a @AlvaroUribeVel un personaje que es un peligro☠️ para la sociedad.⚰️
@FiscaliaCol
#LibreNoEsIgualAInocente #libreperoNOinocente #FiscaliaDeBolsillo #Fiscalia https://t.co/tMTNA0sSqT",0,0,#LibreNoEsIgualAInocente,7.0625358,-73.0858228,0.02062170021235943,0.12175128608942032,0.6742676496505737,0.18335939943790436,NEUTRAL,2020-10-11T01:24:19.281Z,2020-10-11T01:24:19.281Z,true,true
5f8272521d2d7c24a0a33f65,279655634,1315121854160547844,Sun Oct 11 02:47:38 +0000 2020,0,"Ex presidente
Ex senador 
Ex presidiario 
https://t.co/A6oB84CObi Jueza ordena la libertad del expresidente Álvaro Uribe #ColombiaEnAlertaRoja #SOSColombiaDDHH #LibrePeroNOInocente #LibreNoEsIgualAInocente",0,0,#LibreNoEsIgualAInocente,5.0411209,-73.6066111388416,0.0012238031486049294,0.05124442279338837,0.6515597105026245,0.2959720492362976,NEUTRAL,2020-10-11T02:47:46.604Z,2020-10-11T02:47:46.604Z,true,false
5f8273c51d2d7c24a0a33f67,279655634,1315123402726871041,Sun Oct 11 02:53:47 +0000 2020,0,"Colombia: jueza ordena la libertad del expresidente Álvaro Uribe Vélez https://t.co/lSbRjUDafn vía @France24_es 
Ex presidente 
Ex senador 
Ex presidiario #ColombiaEnAlertaRoja #SOSColombiaDDHH #LibreNoEsIgualAInocente #LibrePeroNOInocente",0,0,#LibreNoEsIgualAInocente,5.0411209,-73.6066111388416,0.00003573320645955391,0.07099000364542007,0.7715907692909241,0.157383531332016,NEUTRAL,2020-10-11T02:53:57.115Z,2020-10-11T02:53:57.115Z,true,false
5f8275151d2d7c24a0a33f68,394343017,1315124761656201218,Sun Oct 11 02:59:11 +0000 2020,0,"A que se dedicara una persona que renuncia al senado para quedar libre y el cual está vinculado a investigaciones por masacres? Me imagino que se dedicará ahora sí a mover bien los hilos del monigote, para volver una mierda este país que quiere tener paz. #LibreNoEsIgualAInocente",0,0,#LibreNoEsIgualAInocente,10.4650361,-73.2528426,0.0000388105763704516,0.9008442759513855,0.0918966680765152,0.007220339961349964,NEGATIVE,2020-10-11T02:59:33.836Z,2020-10-11T02:59:33.836Z,true,true
5f8902ae6b649909c06b9998,143992948,1316926138334257152,Fri Oct 16 02:17:13 +0000 2020,0,"Sí es por plata, empezar por devolver los 14 millónes de pesos mensuales que los congresistas se están ROBANDO, por gastos de representación para NO ir al Congreso!!!
Ahi nos ahorramos algo así como 3000 mill al mes, mi querido senador @FNAraujoR???
#OjoConEl2022 #LaJEPSeRespeta",0,0,#ChaoJEP,4.5655504,-74.0056583,0.0012040630681440234,0.8342477679252625,0.13781237602233887,0.026735909283161163,NEGATIVE,2020-10-16T02:17:18.570Z,2020-10-16T02:17:18.570Z,true,true
5f89176c926d7e18c45f5191,197652515,1316948414320545793,Fri Oct 16 03:45:44 +0000 2020,0,"Si no fuera tan claro el audio saldría a decir que es un montaje de las bodegas solo para hacerle matoneo por ser una periodista imparcial, jajajaja.",0,0,Sanclemente,4.5655504,-74.0056583,0.0007074415334500372,0.7218250632286072,0.213285893201828,0.06418156623840332,NEGATIVE,2020-10-16T03:45:48.016Z,2020-10-16T03:45:48.016Z,true,true
5f891a77926d7e18c45f5193,202165376,1316951589148626945,Fri Oct 16 03:58:21 +0000 2020,0,"#VickyEncubreAlNarcoGobierno #VickyEncubreAlNarcoGobierno #VickyEncubreAlNarcoGobierno
#VickyEncubreAlNarcoGobierno
#VickyEncubreAlNarcoGobierno #VickyEncubreAlNarcoGobierno
#VickyEncubreAlNarcoGobierno #VickyEncubreAlNarcoGobierno
#VickyEncubreAlNarcoGobierno",0,0,Sanclemente,4.5655504,-74.0056583,0.000010006047887145542,0.021572045981884003,0.9689381122589111,0.009479754604399204,NEUTRAL,2020-10-16T03:58:47.574Z,2020-10-16T03:58:47.574Z,true,false
5f891a79926d7e18c45f5195,196645275,1316951696615067648,Fri Oct 16 03:58:46 +0000 2020,0,Hay que ser muy uribista para creer que el narco-embajador Sanclemente no era el dueño del laboratorio de coca encontrado en su finca. Hay que ser muy uribista para considerar que ese no es un problema mayor. Hay que ser muy uribista para creer que Vicky Dávila es periodista.,0,0,Sanclemente,6.2443382,-75.573553,0.00002827378557412885,0.6770031452178955,0.30727458000183105,0.01569395884871483,NEGATIVE,2020-10-16T03:58:49.494Z,2020-10-16T03:58:49.494Z,true,true
5f891bef926d7e18c45f5199,244765769,1316953263317671941,Fri Oct 16 04:05:00 +0000 2020,0,"Pero en @NoticiasCaracol y @NoticiasRCN están hablando del debate para la presidencia de países extranjeros, gobierno hijueputa @IvanDuque marrano corrupto.",0,0,Sanclemente,3.5308373,-76.2988048,0.00005969918129267171,0.9163670539855957,0.08306270837783813,0.0005105837481096387,NEGATIVE,2020-10-16T04:05:03.176Z,2020-10-16T04:05:03.176Z,true,true
5f892310926d7e18c45f519b,1180509913,1316960916236283904,Fri Oct 16 04:35:25 +0000 2020,0,"Jajajajajaja o sea que los señores del gobierno @infopresidencia y todos los  del @CeDemocratico si sabían y se hicieron los maricas.
Veee, y según ellos que no tienen criminales en sus filas 🙄",0,0,Sanclemente,4.5655504,-74.0056583,0.0946362242102623,0.7189391851425171,0.16993415355682373,0.016490517184138298,NEGATIVE,2020-10-16T04:35:28.418Z,2020-10-16T04:35:28.418Z,true,true
5f89279f926d7e18c45f519d,59907242,1316965810854907905,Fri Oct 16 04:54:52 +0000 2020,0,La periodista @VickyDavilaH encubriendo a narcotraficantes y cuando Chaves le decia que colombia era un narcoestado se indignaba @CNNEE @dw_espanol @ActualidadRT @UniNoticias @France24_es @elpais_espana @nytimeses,0,0,Sanclemente,3.5308373,-76.2988048,0.00003310258034616709,0.7334386110305786,0.26464009284973145,0.0018881637370213866,NEGATIVE,2020-10-16T04:54:55.432Z,2020-10-16T04:54:55.432Z,true,true
5f8929de926d7e18c45f519f,2735849113,1316968221963149312,Fri Oct 16 05:04:26 +0000 2020,0,"Pillada @VickyDavilaH el prostiperiodismo encubriendo descaradamente al narcogobierno, ¿no le da aunque sea un poquito de vergüenza señora?
Narcouribismo criminal, de frente con Sanclemente!!!!!",0,0,Sanclemente,4.5655504,-74.0056583,0.00002421317003609147,0.956321656703949,0.04309794679284096,0.0005560946301557124,NEGATIVE,2020-10-16T05:04:30.283Z,2020-10-16T05:04:30.283Z,true,true
5f8d100c496fec292c323e78,130630777,1318040002476072960,Mon Oct 19 04:03:19 +0000 2020,0,"#LoqueEsConUribeEsConmigo que peligro está tendencia, estos bandidos podría  picar a la gente, la van a desaparecer, los van a hacer aparecer como falsos positivos, los van asesinar etc.",0,0,#LoqueEsConUribeEsConmigo,4.431967650000001,-74.36869205199069,0.000011369146704964805,0.9437556266784668,0.05355486273765564,0.002678150311112404,NEGATIVE,2020-10-19T04:03:24.212Z,2020-10-19T04:03:24.212Z,true,true
5f90fb3076abd31ed4a0f11d,284684587,1319117098908553218,Thu Oct 22 03:23:19 +0000 2020,0,"El Retén también se vistió con los colores del Cambio para acompañar a los millones de Colombianos que se unieron al #ParoNacional. La subregión centro se activó con palmas, globos, pancartas y voces cálidas por una mejor calidad de vida, educación, salud y trabajo para todos. https://t.co/mGjI9iG6T4",0,0,"Junior,#espnradiocolombia,#DanielPérezNoExiste,#Billboards2020,#AcosadoresUCatolica,Borja,Amaranto,Independiente del Valle,maracaná,#TopStorytellers,Papa,WE LOVE YOU LOUIS,Mosquera,Viera,Rosero,Bayern,pico,Bodhert,Silvestre,Comesaña,ESMAD,Cariaco,Perea,la sudamericana,Dayro,rafa Pérez,Fracaso,Copa,briana,Sherman,Ovelar,don teo,Sudaca,Luis Fonsi,Guaraní,Cantillo,Huele,Telemundo,Gustavo Bolívar,Cetré,ciénaga,Teófilo,Joker,Gabriel Fuentes,Piedrahita,Moneda,Liquiden,Boda,ángela maría,Fernando",11.2422289,-74.2055606,0.000003524751036820817,0.0004821266047656536,0.3974674642086029,0.6020468473434448,POSITIVE,2020-10-22T03:23:28.522Z,2020-10-22T03:23:28.522Z,true,false
5f90fb4a76abd31ed4a0f122,974043185046523904,1319117214440710145,Thu Oct 22 03:23:46 +0000 2020,0,@anateresabernal @FelicianoValen Nos han puesto a pensar mucho🤔 comprobado :es la minga guerrillera con esas boinas chavistas banderas del M-19 del ELN FARC con pancartas diciendo que quieren matar a Uribe por esoda las gracias? cambiaron de estrategia porque se les quemó el negocio    #LaFarcsaPazDeSantosFarc,0,0,"Junior,#espnradiocolombia,#DanielPérezNoExiste,#Billboards2020,#AcosadoresUCatolica,Borja,Amaranto,Independiente del Valle,maracaná,#TopStorytellers,Papa,WE LOVE YOU LOUIS,Mosquera,Viera,Rosero,Bayern,pico,Bodhert,Silvestre,Comesaña,ESMAD,Cariaco,Perea,la sudamericana,Dayro,rafa Pérez,Fracaso,Copa,briana,Sherman,Ovelar,don teo,Sudaca,Luis Fonsi,Guaraní,Cantillo,Huele,Telemundo,Gustavo Bolívar,Cetré,ciénaga,Teófilo,Joker,Gabriel Fuentes,Piedrahita,Moneda,Liquiden,Boda,ángela maría,Fernando",4.5655504,-74.0056583,0.0004508468846324831,0.8502647876739502,0.1432691067457199,0.006015297491103411,NEGATIVE,2020-10-22T03:23:54.855Z,2020-10-22T03:23:54.855Z,true,true
5f90fb7a76abd31ed4a0f129,64026038,1319117413619781634,Thu Oct 22 03:24:34 +0000 2020,0,"Con la Secretaría de Medio Ambiente, generamos estrategias de intervención para la recuperación del Camino Real del Cerro Tutelar #PanDeAzúcar https://t.co/YXWdxkJdeb",0,0,"Junior,#espnradiocolombia,#DanielPérezNoExiste,#Billboards2020,#AcosadoresUCatolica,Borja,Amaranto,Independiente del Valle,maracaná,#TopStorytellers,Papa,WE LOVE YOU LOUIS,Mosquera,Viera,Rosero,Bayern,pico,Bodhert,Silvestre,Comesaña,ESMAD,Cariaco,Perea,la sudamericana,Dayro,rafa Pérez,Fracaso,Copa,briana,Sherman,Ovelar,don teo,Sudaca,Luis Fonsi,Guaraní,Cantillo,Huele,Telemundo,Gustavo Bolívar,Cetré,ciénaga,Teófilo,Joker,Gabriel Fuentes,Piedrahita,Moneda,Liquiden,Boda,ángela maría,Fernando",6.2443382,-75.573553,0.00004980823723599315,0.006340486463159323,0.7947115302085876,0.19889812171459198,NEUTRAL,2020-10-22T03:24:42.059Z,2020-10-22T03:24:42.059Z,true,false
5f90fbaf76abd31ed4a0f12c,2716233861,1319117638434459648,Thu Oct 22 03:25:27 +0000 2020,0,@LuchoJacobsen @mindefensa @infopresidencia @CarlosHolmesTru Pareciera que Holmrs Trujillo fuera el jefe de las bandas asesinas de los líderes sociales.,0,0,"Junior,#espnradiocolombia,#DanielPérezNoExiste,#Billboards2020,#AcosadoresUCatolica,Borja,Amaranto,Independiente del Valle,maracaná,#TopStorytellers,Papa,WE LOVE YOU LOUIS,Mosquera,Viera,Rosero,Bayern,pico,Bodhert,Silvestre,Comesaña,ESMAD,Cariaco,Perea,la sudamericana,Dayro,rafa Pérez,Fracaso,Copa,briana,Sherman,Ovelar,don teo,Sudaca,Luis Fonsi,Guaraní,Cantillo,Huele,Telemundo,Gustavo Bolívar,Cetré,ciénaga,Teófilo,Joker,Gabriel Fuentes,Piedrahita,Moneda,Liquiden,Boda,ángela maría,Fernando",4.5655504,-74.0056583,0.000004534455456450814,0.719646692276001,0.2771260440349579,0.003222746541723609,NEGATIVE,2020-10-22T03:25:35.628Z,2020-10-22T03:25:35.628Z,true,true
5f90fbb376abd31ed4a0f12e,2931221939,1319117654058217474,Thu Oct 22 03:25:31 +0000 2020,0,"¡ INSÓLITO ! La Corte Mamerto-fariana
judicializa al senador                                                     ERNESTO MACÍAS por la colocación de una placa conel nombre del exPte
ÁLVARO URIBE VELEZ,pero engaveta los procesos contra Gustavo Petro e Iván Cepeda 
SIN MÁS PALABRAS",0,0,"Junior,#espnradiocolombia,#DanielPérezNoExiste,#Billboards2020,#AcosadoresUCatolica,Borja,Amaranto,Independiente del Valle,maracaná,#TopStorytellers,Papa,WE LOVE YOU LOUIS,Mosquera,Viera,Rosero,Bayern,pico,Bodhert,Silvestre,Comesaña,ESMAD,Cariaco,Perea,la sudamericana,Dayro,rafa Pérez,Fracaso,Copa,briana,Sherman,Ovelar,don teo,Sudaca,Luis Fonsi,Guaraní,Cantillo,Huele,Telemundo,Gustavo Bolívar,Cetré,ciénaga,Teófilo,Joker,Gabriel Fuentes,Piedrahita,Moneda,Liquiden,Boda,ángela maría,Fernando",2.9263127,-75.2891733,0.00040147555409930646,0.7667068839073181,0.21828871965408325,0.014602940529584885,NEGATIVE,2020-10-22T03:25:39.054Z,2020-10-22T03:25:39.054Z,true,true
